Tanggal (UTC),Jenis,Bujur,Lintang
48:55.0,Intra/Inter Cloud,"134,9931264","-2,580148536"
48:56.0,Positive Cloud to Ground,"136,3258739","-3,647518955"
49:52.0,Intra/Inter Cloud,"135,0057275","-2,520814687"
50:14.0,Intra/Inter Cloud,"136,4740416","-3,669797822"
50:15.0,Intra/Inter Cloud,"136,4344007","-3,619168123"
50:15.0,Intra/Inter Cloud,"136,4466654","-3,621693499"
51:14.0,Negative Cloud to Ground,"134,8839339","-3,087829036"
51:16.0,Intra/Inter Cloud,"136,3525036","-3,721490067"
51:17.0,Intra/Inter Cloud,"134,726877","-2,669994717"
51:37.0,Intra/Inter Cloud,"135,0495188","-2,479877007"
51:37.0,Intra/Inter Cloud,"134,985147","-2,497196332"
51:49.0,Intra/Inter Cloud,"136,3938183","-3,637585773"
52:12.0,Intra/Inter Cloud,"135,1316791","-2,605420115"
52:12.0,Intra/Inter Cloud,"135,0617379","-2,487323433"
55:05.0,Positive Cloud to Ground,"135,0310234","-2,411040987"
55:10.0,Intra/Inter Cloud,"136,4172134","-3,726493365"
55:56.0,Positive Cloud to Ground,"134,8900401","-2,529522707"
55:56.0,Positive Cloud to Ground,"134,9610449","-2,48924748"
55:57.0,Positive Cloud to Ground,"135,1484526","-2,58742852"
55:57.0,Intra/Inter Cloud,"135,0310854","-2,512285062"
56:20.0,Negative Cloud to Ground,"134,6978345","-2,596541942"
56:21.0,Intra/Inter Cloud,"134,8574484","-2,696833029"
56:54.0,Positive Cloud to Ground,"134,8904257","-2,485810958"
58:25.0,Intra/Inter Cloud,"135,0085398","-2,450549678"
58:25.0,Negative Cloud to Ground,"135,0740717","-2,518845083"
00:38.0,Positive Cloud to Ground,"135,0815477","-2,4673115"
00:38.0,Intra/Inter Cloud,"135,1466753","-2,556783798"
00:38.0,Negative Cloud to Ground,"134,9871995","-2,412575704"
00:38.0,Intra/Inter Cloud,"135,0610563","-2,515109039"
06:49.0,Intra/Inter Cloud,"134,8757494","-2,430970104"
09:59.0,Intra/Inter Cloud,"136,4144863","-3,669831329"
09:59.0,Negative Cloud to Ground,"136,4729132","-3,637197647"
10:37.0,Intra/Inter Cloud,"134,8885223","-2,481407045"
10:46.0,Intra/Inter Cloud,"136,3813114","-3,465632532"
11:27.0,Intra/Inter Cloud,"136,4315647","-3,6591102"
11:29.0,Intra/Inter Cloud,"136,4727749","-3,731270523"
11:48.0,Intra/Inter Cloud,"136,3472751","-3,634828549"
12:22.0,Positive Cloud to Ground,"136,4621625","-3,588670609"
13:09.0,Intra/Inter Cloud,"136,4526001","-3,713057779"
13:18.0,Intra/Inter Cloud,"134,9042369","-2,517513312"
13:37.0,Intra/Inter Cloud,"135,0266265","-2,42027723"
14:12.0,Intra/Inter Cloud,"135,0304741","-2,676756881"
14:20.0,Intra/Inter Cloud,"135,067292","-2,587677698"
14:30.0,Intra/Inter Cloud,"136,4159839","-3,583261611"
14:48.0,Intra/Inter Cloud,"136,4570759","-3,651742365"
14:49.0,Negative Cloud to Ground,"136,4636746","-3,617462662"
15:10.0,Intra/Inter Cloud,"136,1675704","-3,570304327"
15:11.0,Intra/Inter Cloud,"135,078042","-2,522198321"
15:11.0,Intra/Inter Cloud,"135,0884716","-2,572038222"
15:13.0,Intra/Inter Cloud,"135,0042883","-2,514079803"
15:13.0,Intra/Inter Cloud,"135,1282576","-2,674382998"
15:17.0,Intra/Inter Cloud,"136,2134921","-3,555421948"
15:31.0,Intra/Inter Cloud,"135,0637674","-2,495691614"
15:31.0,Intra/Inter Cloud,"135,1762212","-2,623921351"
15:31.0,Intra/Inter Cloud,"136,3161191","-3,650852033"
15:31.0,Positive Cloud to Ground,"136,2333093","-3,634922328"
15:31.0,Intra/Inter Cloud,"136,3904128","-3,659657176"
15:38.0,Intra/Inter Cloud,"135,1180526","-2,664666506"
15:39.0,Intra/Inter Cloud,"135,0141805","-2,390374547"
15:43.0,Intra/Inter Cloud,"134,9178003","-2,590966565"
15:43.0,Intra/Inter Cloud,"135,0514936","-2,582175857"
15:44.0,Intra/Inter Cloud,"136,2813062","-3,622582668"
15:59.0,Negative Cloud to Ground,"136,2992784","-3,566859388"
16:09.0,Negative Cloud to Ground,"136,2440044","-3,684508747"
16:09.0,Intra/Inter Cloud,"135,3038563","-2,520060562"
16:15.0,Positive Cloud to Ground,"136,2764672","-3,663285107"
16:15.0,Intra/Inter Cloud,"136,370469","-3,736493738"
16:15.0,Intra/Inter Cloud,"136,4058138","-3,74577186"
16:17.0,Intra/Inter Cloud,"136,366848","-3,788350119"
16:29.0,Intra/Inter Cloud,"134,9352875","-2,471855847"
16:30.0,Negative Cloud to Ground,"136,2994685","-3,633808159"
16:30.0,Positive Cloud to Ground,"136,3932834","-3,580184679"
16:34.0,Intra/Inter Cloud,"136,2483522","-3,519130996"
16:34.0,Negative Cloud to Ground,"136,2655564","-3,545704777"
16:34.0,Intra/Inter Cloud,"136,2023587","-3,601077082"
16:34.0,Intra/Inter Cloud,"136,2544628","-3,683935053"
16:38.0,Intra/Inter Cloud,"136,4560571","-3,998531762"
16:38.0,Negative Cloud to Ground,"136,3101322","-4,002172554"
16:41.0,Intra/Inter Cloud,"136,3098703","-3,659264415"
16:53.0,Positive Cloud to Ground,"136,2667195","-3,550057414"
16:54.0,Intra/Inter Cloud,"136,3889221","-3,72152339"
16:57.0,Intra/Inter Cloud,"136,2819761","-3,635309852"
16:59.0,Intra/Inter Cloud,"135,0357854","-2,526793299"
16:59.0,Positive Cloud to Ground,"135,0107309","-2,616179603"
17:03.0,Positive Cloud to Ground,"136,2582236","-3,637995867"
17:03.0,Intra/Inter Cloud,"136,2600773","-3,566136564"
17:07.0,Intra/Inter Cloud,"135,244285","-2,480563426"
17:09.0,Intra/Inter Cloud,"135,0779996","-2,52077312"
17:10.0,Positive Cloud to Ground,"136,2189691","-3,522405264"
17:10.0,Intra/Inter Cloud,"136,3352534","-3,591333544"
17:10.0,Intra/Inter Cloud,"136,3152023","-3,811452524"
17:24.0,Positive Cloud to Ground,"136,4255589","-3,578628023"
17:24.0,Positive Cloud to Ground,"136,280389","-3,62698707"
17:31.0,Negative Cloud to Ground,"136,1823959","-3,725382079"
17:31.0,Intra/Inter Cloud,"136,1570275","-3,687105989"
17:31.0,Negative Cloud to Ground,"136,2785262","-3,768605776"
17:33.0,Negative Cloud to Ground,"136,2059371","-3,842652402"
17:33.0,Intra/Inter Cloud,"136,2843208","-3,864519873"
17:33.0,Intra/Inter Cloud,"136,265417","-3,932125863"
17:33.0,Negative Cloud to Ground,"136,1705421","-3,814376163"
17:39.0,Negative Cloud to Ground,"136,1158087","-3,534937338"
17:40.0,Positive Cloud to Ground,"136,2000429","-3,617658805"
17:40.0,Positive Cloud to Ground,"136,1290993","-3,598642335"
17:41.0,Intra/Inter Cloud,"136,1246407","-3,547618367"
17:46.0,Intra/Inter Cloud,"135,139091","-2,62933293"
17:46.0,Positive Cloud to Ground,"135,1917548","-2,460968509"
17:49.0,Intra/Inter Cloud,"136,08158","-3,554387101"
17:50.0,Negative Cloud to Ground,"136,0906525","-3,475895801"
17:50.0,Negative Cloud to Ground,"136,3071854","-3,637938643"
17:50.0,Intra/Inter Cloud,"136,1710457","-3,62344557"
17:50.0,Intra/Inter Cloud,"136,2234939","-3,630671741"
17:50.0,Intra/Inter Cloud,"136,168818","-3,611337611"
17:53.0,Intra/Inter Cloud,"135,1200623","-2,582637941"
17:53.0,Intra/Inter Cloud,"135,3322299","-2,45674641"
17:55.0,Positive Cloud to Ground,"136,3814586","-3,667430955"
17:57.0,Intra/Inter Cloud,"136,4309734","-3,682941591"
17:57.0,Intra/Inter Cloud,"136,4540021","-3,653627476"
17:58.0,Positive Cloud to Ground,"136,148149","-3,459502952"
18:01.0,Intra/Inter Cloud,"136,2678753","-3,605468501"
18:04.0,Intra/Inter Cloud,"136,3412825","-3,633813672"
18:12.0,Intra/Inter Cloud,"136,2320728","-3,826251056"
18:14.0,Intra/Inter Cloud,"136,4608057","-3,672948659"
18:14.0,Intra/Inter Cloud,"136,2591439","-3,584889091"
18:14.0,Intra/Inter Cloud,"136,109502","-3,671910654"
18:15.0,Intra/Inter Cloud,"136,2989834","-3,967863231"
18:16.0,Positive Cloud to Ground,"136,3273397","-3,650434959"
18:17.0,Intra/Inter Cloud,"136,1623197","-3,634411594"
18:21.0,Negative Cloud to Ground,"136,1997784","-3,628667776"
18:21.0,Intra/Inter Cloud,"136,0863729","-3,545894703"
18:24.0,Negative Cloud to Ground,"134,9843653","-2,588771294"
18:24.0,Positive Cloud to Ground,"134,9034692","-2,442727604"
18:25.0,Positive Cloud to Ground,"136,3376402","-3,709230311"
18:26.0,Intra/Inter Cloud,"136,1984896","-3,527879899"
18:31.0,Intra/Inter Cloud,"136,389316","-3,700950404"
18:36.0,Negative Cloud to Ground,"136,3474408","-3,78133695"
18:36.0,Intra/Inter Cloud,"136,1821949","-3,70147926"
18:36.0,Negative Cloud to Ground,"136,0857622","-3,664834537"
18:37.0,Intra/Inter Cloud,"136,1858158","-3,570664219"
18:37.0,Positive Cloud to Ground,"136,1536593","-3,601732206"
18:38.0,Intra/Inter Cloud,"136,3483136","-3,643955779"
18:38.0,Negative Cloud to Ground,"136,1845036","-3,614083757"
18:38.0,Positive Cloud to Ground,"136,22654","-3,586148604"
18:38.0,Intra/Inter Cloud,"136,1291287","-3,558858586"
18:50.0,Intra/Inter Cloud,"136,2972586","-3,922975533"
18:50.0,Negative Cloud to Ground,"136,251611","-3,878436947"
18:50.0,Negative Cloud to Ground,"136,3109781","-3,950858329"
18:50.0,Intra/Inter Cloud,"136,3072111","-3,929288716"
18:50.0,Negative Cloud to Ground,"136,1428825","-3,847527541"
18:51.0,Positive Cloud to Ground,"134,9181146","-2,492135535"
18:54.0,Negative Cloud to Ground,"136,1160338","-3,674397004"
18:54.0,Intra/Inter Cloud,"136,0730176","-3,550314709"
18:55.0,Positive Cloud to Ground,"136,3735238","-3,634917485"
18:56.0,Negative Cloud to Ground,"136,1395747","-3,530476677"
19:03.0,Intra/Inter Cloud,"135,0227362","-2,464873318"
19:03.0,Intra/Inter Cloud,"134,8611548","-2,461913096"
19:09.0,Intra/Inter Cloud,"136,1535892","-3,517525249"
19:10.0,Positive Cloud to Ground,"136,0811703","-3,545484781"
19:13.0,Intra/Inter Cloud,"136,3377797","-3,613349525"
19:16.0,Intra/Inter Cloud,"136,1855728","-3,535879363"
19:16.0,Intra/Inter Cloud,"136,1334636","-3,52098074"
19:16.0,Intra/Inter Cloud,"136,2069335","-3,603539295"
19:16.0,Intra/Inter Cloud,"136,1528636","-3,56353578"
19:16.0,Intra/Inter Cloud,"136,1489481","-3,633581737"
19:16.0,Intra/Inter Cloud,"136,1155698","-3,680010167"
19:16.0,Positive Cloud to Ground,"136,2588502","-3,694043806"
19:23.0,Intra/Inter Cloud,"136,1915479","-3,860837285"
19:23.0,Intra/Inter Cloud,"136,2472515","-3,650936102"
19:27.0,Intra/Inter Cloud,"136,0469944","-3,537128936"
19:27.0,Intra/Inter Cloud,"136,1348486","-3,445512367"
19:31.0,Intra/Inter Cloud,"134,797772","-2,485948915"
19:36.0,Intra/Inter Cloud,"136,0736984","-3,547274363"
19:38.0,Intra/Inter Cloud,"136,3519241","-3,60112119"
19:41.0,Intra/Inter Cloud,"136,0185158","-3,889869302"
19:46.0,Intra/Inter Cloud,"135,0701716","-2,454577322"
19:48.0,Intra/Inter Cloud,"136,0742807","-3,641418491"
19:50.0,Intra/Inter Cloud,"136,094889","-3,573831692"
19:56.0,Intra/Inter Cloud,"136,1955621","-3,898337971"
19:56.0,Intra/Inter Cloud,"136,3484919","-3,968789267"
19:56.0,Negative Cloud to Ground,"136,1299156","-3,778245405"
19:57.0,Negative Cloud to Ground,"136,2290037","-3,697671983"
19:57.0,Intra/Inter Cloud,"136,1864338","-3,696518214"
19:57.0,Intra/Inter Cloud,"136,2026502","-3,750991857"
19:57.0,Intra/Inter Cloud,"136,2207166","-3,715106043"
20:01.0,Positive Cloud to Ground,"136,0787394","-3,608177448"
20:01.0,Intra/Inter Cloud,"136,0625591","-3,559635501"
20:01.0,Intra/Inter Cloud,"136,1752294","-3,604235671"
20:02.0,Positive Cloud to Ground,"136,328493","-3,633902712"
20:04.0,Intra/Inter Cloud,"136,3168725","-3,664330572"
20:07.0,Intra/Inter Cloud,"136,068553","-3,484604477"
20:07.0,Intra/Inter Cloud,"136,195687","-3,55644924"
20:08.0,Intra/Inter Cloud,"134,9034858","-2,605794034"
20:09.0,Negative Cloud to Ground,"136,2226276","-3,587909257"
20:09.0,Intra/Inter Cloud,"136,2818286","-3,636298485"
20:09.0,Intra/Inter Cloud,"136,3533775","-3,649989485"
20:10.0,Intra/Inter Cloud,"136,176066","-3,645182681"
20:10.0,Intra/Inter Cloud,"135,9598643","-3,526872436"
20:10.0,Intra/Inter Cloud,"136,1056982","-3,453094874"
20:10.0,Intra/Inter Cloud,"136,2424299","-3,630592803"
20:13.0,Positive Cloud to Ground,"136,1421803","-3,803191017"
20:14.0,Intra/Inter Cloud,"135,1339679","-2,534132171"
20:17.0,Intra/Inter Cloud,"136,3888657","-3,64654175"
20:19.0,Negative Cloud to Ground,"135,3195982","-2,5257135"
20:19.0,Intra/Inter Cloud,"135,3030761","-2,420835876"
20:27.0,Intra/Inter Cloud,"134,9378329","-2,393131456"
20:27.0,Intra/Inter Cloud,"134,9950437","-2,681747849"
20:27.0,Intra/Inter Cloud,"134,9293244","-2,454151079"
20:27.0,Intra/Inter Cloud,"135,1067532","-2,642807845"
20:29.0,Intra/Inter Cloud,"136,2760766","-3,639610897"
20:32.0,Positive Cloud to Ground,"136,3380205","-3,595808844"
20:32.0,Intra/Inter Cloud,"136,3669715","-3,62547533"
20:34.0,Intra/Inter Cloud,"136,2460954","-3,601043293"
20:34.0,Intra/Inter Cloud,"136,268658","-3,618355438"
20:44.0,Positive Cloud to Ground,"136,0723827","-3,462791212"
20:46.0,Positive Cloud to Ground,"136,1302343","-3,779490291"
20:46.0,Positive Cloud to Ground,"135,3536265","-2,666750284"
20:46.0,Negative Cloud to Ground,"135,3289996","-2,666106321"
20:46.0,Intra/Inter Cloud,"135,3056115","-2,679776938"
20:48.0,Positive Cloud to Ground,"136,3342703","-3,609272021"
20:54.0,Intra/Inter Cloud,"136,0865685","-3,596510156"
20:54.0,Intra/Inter Cloud,"136,0148747","-3,61859598"
20:54.0,Positive Cloud to Ground,"136,1345264","-3,585225694"
20:54.0,Intra/Inter Cloud,"136,1515016","-3,544914544"
20:55.0,Negative Cloud to Ground,"136,0662273","-3,715943927"
20:56.0,Intra/Inter Cloud,"136,1680467","-3,828218649"
20:56.0,Intra/Inter Cloud,"136,3312471","-3,623520553"
21:01.0,Intra/Inter Cloud,"136,208099","-3,559064972"
21:01.0,Positive Cloud to Ground,"135,9681448","-3,481722962"
21:01.0,Negative Cloud to Ground,"136,1332181","-3,542353511"
21:01.0,Intra/Inter Cloud,"136,1193254","-3,59618085"
21:02.0,Intra/Inter Cloud,"136,0054102","-3,55610295"
21:02.0,Positive Cloud to Ground,"136,1949979","-3,647752553"
21:02.0,Positive Cloud to Ground,"136,0306555","-3,57236796"
21:02.0,Positive Cloud to Ground,"136,1650216","-3,592013525"
21:04.0,Intra/Inter Cloud,"135,1163357","-2,712222518"
21:04.0,Intra/Inter Cloud,"135,1178607","-2,498346139"
21:07.0,Intra/Inter Cloud,"136,231867","-3,601584392"
21:07.0,Negative Cloud to Ground,"136,0569636","-3,531475055"
21:07.0,Intra/Inter Cloud,"136,0952492","-3,540253659"
21:07.0,Intra/Inter Cloud,"136,440493","-3,642206328"
21:07.0,Negative Cloud to Ground,"136,1632615","-3,566009598"
21:07.0,Intra/Inter Cloud,"136,2097231","-3,597430019"
21:07.0,Intra/Inter Cloud,"136,051582","-3,603064807"
21:07.0,Intra/Inter Cloud,"136,2791039","-3,57917712"
21:10.0,Intra/Inter Cloud,"136,1044795","-3,722623535"
21:11.0,Intra/Inter Cloud,"136,2087977","-3,571605826"
21:16.0,Intra/Inter Cloud,"135,1683982","-2,522596264"
21:20.0,Positive Cloud to Ground,"136,0093584","-3,747931528"
21:20.0,Intra/Inter Cloud,"135,0740003","-2,614996208"
21:21.0,Positive Cloud to Ground,"134,9890294","-2,50683579"
21:21.0,Positive Cloud to Ground,"135,0139782","-2,474891092"
21:21.0,Intra/Inter Cloud,"135,4297524","-2,513090791"
21:22.0,Intra/Inter Cloud,"136,0563753","-3,550795508"
21:24.0,Intra/Inter Cloud,"136,2736774","-3,922318842"
21:24.0,Intra/Inter Cloud,"136,2708345","-3,891242178"
21:24.0,Intra/Inter Cloud,"135,9842983","-3,62179291"
21:26.0,Intra/Inter Cloud,"135,0999543","-2,593191347"
21:39.0,Intra/Inter Cloud,"136,0847315","-3,577562372"
21:39.0,Intra/Inter Cloud,"136,0660419","-3,5714514"
21:39.0,Positive Cloud to Ground,"136,1424227","-3,612099975"
21:44.0,Intra/Inter Cloud,"136,4008259","-3,653508603"
21:44.0,Positive Cloud to Ground,"136,0461751","-3,566759943"
21:47.0,Intra/Inter Cloud,"135,1914247","-2,651063037"
21:47.0,Intra/Inter Cloud,"135,3362865","-2,85957514"
21:47.0,Intra/Inter Cloud,"135,2501068","-2,773920466"
21:47.0,Intra/Inter Cloud,"134,9948406","-2,67985001"
21:48.0,Intra/Inter Cloud,"136,2041992","-3,784342727"
21:50.0,Intra/Inter Cloud,"136,0454842","-3,580584891"
21:50.0,Intra/Inter Cloud,"136,0444333","-3,552766018"
21:56.0,Positive Cloud to Ground,"135,997891","-3,563566277"
21:57.0,Intra/Inter Cloud,"135,995467","-3,55428343"
21:57.0,Negative Cloud to Ground,"135,114671","-2,719881005"
21:57.0,Negative Cloud to Ground,"135,2578494","-2,674783149"
21:57.0,Negative Cloud to Ground,"135,2618481","-2,652282632"
21:59.0,Positive Cloud to Ground,"136,0835825","-3,576862655"
21:59.0,Intra/Inter Cloud,"136,0150469","-3,538115041"
22:03.0,Positive Cloud to Ground,"136,1376941","-3,802487007"
22:05.0,Intra/Inter Cloud,"136,3759029","-3,620708069"
22:06.0,Intra/Inter Cloud,"135,2097787","-2,613536529"
22:14.0,Intra/Inter Cloud,"136,068743","-3,519128618"
22:20.0,Intra/Inter Cloud,"136,1613461","-3,718247175"
22:20.0,Negative Cloud to Ground,"136,2960552","-3,718324969"
22:20.0,Intra/Inter Cloud,"136,008901","-3,624177762"
22:20.0,Intra/Inter Cloud,"136,2752436","-3,71002853"
22:24.0,Intra/Inter Cloud,"135,2888318","-2,702957327"
22:24.0,Positive Cloud to Ground,"135,2413127","-2,730634659"
22:28.0,Intra/Inter Cloud,"135,333768","-3,067682471"
22:28.0,Intra/Inter Cloud,"135,0687268","-2,818031958"
22:28.0,Intra/Inter Cloud,"135,3296141","-2,982183294"
22:35.0,Intra/Inter Cloud,"136,076834","-3,486666552"
22:35.0,Intra/Inter Cloud,"136,0672281","-3,54186102"
22:41.0,Intra/Inter Cloud,"135,128221","-2,71612031"
22:45.0,Intra/Inter Cloud,"136,0867028","-3,539199437"
22:45.0,Negative Cloud to Ground,"136,117359","-3,602052319"
22:45.0,Intra/Inter Cloud,"136,0558612","-3,476409068"
22:45.0,Intra/Inter Cloud,"136,104354","-3,566592305"
22:46.0,Positive Cloud to Ground,"136,1972002","-3,627089896"
22:55.0,Intra/Inter Cloud,"136,1122309","-3,496431026"
22:56.0,Negative Cloud to Ground,"136,1469107","-3,573555063"
22:56.0,Intra/Inter Cloud,"136,2207535","-3,54384279"
22:56.0,Negative Cloud to Ground,"136,2786359","-3,58943786"
23:06.0,Negative Cloud to Ground,"135,2366786","-2,814057513"
23:06.0,Positive Cloud to Ground,"135,1594044","-2,784518612"
23:06.0,Intra/Inter Cloud,"135,2549118","-2,964881846"
23:09.0,Intra/Inter Cloud,"136,0109172","-3,66486437"
23:10.0,Intra/Inter Cloud,"136,0450543","-3,672048321"
23:13.0,Intra/Inter Cloud,"135,4172463","-2,731078243"
23:13.0,Negative Cloud to Ground,"135,3917927","-2,734302333"
23:15.0,Positive Cloud to Ground,"136,1588874","-3,575723537"
23:19.0,Intra/Inter Cloud,"136,0917553","-3,558431211"
23:19.0,Intra/Inter Cloud,"136,3229364","-3,617170018"
23:25.0,Intra/Inter Cloud,"135,409115","-2,9332323"
23:25.0,Intra/Inter Cloud,"135,2405607","-2,943738166"
23:25.0,Intra/Inter Cloud,"135,2787663","-2,75981274"
23:29.0,Intra/Inter Cloud,"136,1358127","-3,57108669"
23:31.0,Negative Cloud to Ground,"135,3371722","-2,888902683"
23:42.0,Intra/Inter Cloud,"135,3246269","-2,945721751"
23:45.0,Intra/Inter Cloud,"136,2040489","-3,591211159"
23:50.0,Intra/Inter Cloud,"135,3594039","-2,869079425"
23:50.0,Intra/Inter Cloud,"135,52916","-2,926366783"
23:50.0,Negative Cloud to Ground,"136,1254802","-3,556415466"
23:55.0,Intra/Inter Cloud,"135,3711595","-2,989790096"
23:58.0,Negative Cloud to Ground,"135,2911635","-2,966755035"
23:58.0,Intra/Inter Cloud,"135,2143125","-2,708527119"
23:58.0,Intra/Inter Cloud,"135,272111","-2,913928696"
23:58.0,Intra/Inter Cloud,"135,3119739","-2,854619759"
23:58.0,Positive Cloud to Ground,"135,1586487","-2,837496725"
24:03.0,Intra/Inter Cloud,"136,0111606","-3,519836838"
24:04.0,Intra/Inter Cloud,"136,1046608","-3,79988184"
24:04.0,Negative Cloud to Ground,"135,8931532","-3,654420557"
24:04.0,Intra/Inter Cloud,"136,0444669","-3,47714755"
24:05.0,Negative Cloud to Ground,"136,1461838","-3,56374201"
24:05.0,Intra/Inter Cloud,"135,9805926","-3,623271613"
24:05.0,Intra/Inter Cloud,"135,97471","-3,564811473"
24:05.0,Negative Cloud to Ground,"136,3930099","-3,64870963"
24:05.0,Negative Cloud to Ground,"136,394566","-3,6627217"
24:05.0,Intra/Inter Cloud,"136,2475736","-3,598703695"
24:06.0,Negative Cloud to Ground,"136,2109583","-3,574043003"
24:06.0,Negative Cloud to Ground,"136,1940507","-3,570331872"
24:10.0,Intra/Inter Cloud,"136,1894747","-3,663915634"
24:10.0,Intra/Inter Cloud,"135,9741688","-3,648328395"
24:10.0,Intra/Inter Cloud,"136,2347624","-3,694452136"
24:10.0,Intra/Inter Cloud,"136,1708459","-3,684986756"
24:10.0,Intra/Inter Cloud,"136,2848871","-3,736274677"
24:11.0,Negative Cloud to Ground,"136,0306125","-3,62825345"
24:13.0,Positive Cloud to Ground,"135,4130008","-3,045993043"
24:13.0,Intra/Inter Cloud,"135,3154161","-3,029434431"
24:13.0,Intra/Inter Cloud,"135,3587515","-2,834766229"
24:19.0,Intra/Inter Cloud,"135,3913446","-2,683422562"
24:25.0,Intra/Inter Cloud,"135,2854598","-2,908006112"
24:31.0,Intra/Inter Cloud,"136,1944941","-3,462066801"
24:34.0,Positive Cloud to Ground,"136,0470239","-3,553557485"
